cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory,subcategory_id
1330,4847,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400,6400,successful,189,US,USD,2020-11-03 06:00:00+00:00,2021-06-03 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
427,1553,"Martin, Lee and Armstrong",Open-architected incremental ability,1600,1600,successful,154,GB,GBP,2020-11-18 06:00:00+00:00,2021-08-05 05:00:00+00:00,True,False,food/food trucks,food,food trucks,subcat1
2929,2632,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900,1900,successful,96,US,USD,2021-02-23 06:00:00+00:00,2021-02-28 06:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
2940,1908,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900,85900,failed,750,US,USD,2021-04-05 05:00:00+00:00,2022-01-19 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2047,5801,Patterson-Johnson,Grass-roots directional workforce,9500,9500,canceled,87,US,USD,2021-08-30 05:00:00+00:00,2021-12-01 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
536,1935,Carlson-Hernandez,Quality-focused real-time solution,59200,59200,successful,3063,US,USD,2021-08-21 05:00:00+00:00,2022-01-26 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
238,2609,Parker PLC,Reduced interactive matrix,72100,72100,live,278,US,USD,2021-01-05 06:00:00+00:00,2021-07-21 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
30,2740,Yu and Sons,Adaptive context-sensitive architecture,6700,6700,failed,105,US,USD,2021-09-28 05:00:00+00:00,2021-12-17 06:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200,118200,canceled,1658,US,USD,2021-08-29 05:00:00+00:00,2021-09-24 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
1484,1831,Mack Ltd,Reactive regional access,139000,139000,successful,2266,US,USD,2021-01-14 06:00:00+00:00,2021-02-16 06:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame,197700,197700,failed,2604,DK,DKK,2021-04-30 05:00:00+00:00,2021-12-26 06:00:00+00:00,False,True,film & video/animation,film & video,animation,subcat11
546,6179,Williams-Ramirez,Open-architected 24/7 throughput,8500,8500,failed,65,US,USD,2021-01-14 06:00:00+00:00,2021-11-04 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
221,2917,Weaver Ltd,Monitored 24/7 approach,81600,81600,failed,94,US,USD,2020-04-12 05:00:00+00:00,2021-01-14 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2882,1486,Barnes-Williams,Upgradable explicit forecast,8600,8600,live,45,US,USD,2021-03-02 06:00:00+00:00,2021-12-02 06:00:00+00:00,False,True,film & video/drama,film & video,drama,subcat7
2938,3735,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800,119800,failed,257,US,USD,2020-11-08 06:00:00+00:00,2021-07-24 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
785,3838,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400,9400,successful,194,CH,CHF,2021-05-08 05:00:00+00:00,2021-09-15 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2785,2430,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200,9200,successful,129,CA,CAD,2021-02-13 06:00:00+00:00,2021-10-21 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
876,2480,Harris Inc,Future-proofed modular groupware,14900,14900,successful,375,US,USD,2020-06-05 05:00:00+00:00,2021-04-22 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
932,3431,Peters-Nelson,Distributed real-time algorithm,169400,169400,failed,2928,CA,CAD,2021-03-15 05:00:00+00:00,2021-10-01 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
507,1742,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100,192100,failed,4697,US,USD,2021-04-25 05:00:00+00:00,2021-10-10 05:00:00+00:00,False,True,music/rock,music,rock,subcat2
1672,4628,Robinson Group,Switchable reciprocal middleware,98700,98700,failed,2915,US,USD,2021-01-25 06:00:00+00:00,2021-11-24 06:00:00+00:00,False,False,games/video games,games,video games,subcat12
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500,4500,failed,18,US,USD,2021-04-10 05:00:00+00:00,2021-04-25 05:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
2931,2213,Vargas-Cox,Vision-oriented local contingency,98600,98600,canceled,723,US,USD,2021-05-06 05:00:00+00:00,2021-06-22 05:00:00+00:00,True,False,food/food trucks,food,food trucks,subcat1
2415,5188,Yang and Sons,Reactive 6thgeneration hub,121700,121700,failed,602,CH,CHF,2021-04-29 05:00:00+00:00,2021-11-21 06:00:00+00:00,True,True,theater/plays,theater,plays,subcat4
1805,3418,"Wilson, Wilson and Mathis",Optional asymmetric success,100,100,failed,1,US,USD,2021-06-11 05:00:00+00:00,2021-10-26 05:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity,196700,196700,failed,3868,IT,EUR,2021-08-01 05:00:00+00:00,2021-12-27 06:00:00+00:00,False,False,film & video/shorts,film & video,shorts,subcat13
2988,3530,Cisneros Ltd,Vision-oriented regional hub,10000,10000,successful,409,US,USD,2020-10-17 05:00:00+00:00,2021-08-24 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
3169,3731,Williams-Jones,Monitored incremental info-mediaries,600,600,successful,234,US,USD,2020-05-06 05:00:00+00:00,2021-05-31 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
467,3219,"Roberts, Hinton and Williams",Programmable static middleware,35000,35000,successful,3016,US,USD,2020-07-04 05:00:00+00:00,2021-03-31 05:00:00+00:00,False,False,music/metal,music,metal,subcat17
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900,6900,successful,264,US,USD,2020-07-30 05:00:00+00:00,2021-07-03 05:00:00+00:00,True,False,photography/photography books,photography,photography books,subcat15
2467,5103,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400,118400,failed,504,AU,AUD,2021-02-07 06:00:00+00:00,2021-06-11 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware,10000,10000,failed,14,US,USD,2020-11-17 06:00:00+00:00,2021-09-22 05:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
1016,2442,"Howell, Myers and Olson",Self-enabling mission-critical success,52600,52600,canceled,390,US,USD,2021-04-24 05:00:00+00:00,2021-08-05 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
313,2913,Bailey and Sons,Grass-roots dynamic emulation,120700,120700,failed,750,GB,GBP,2021-06-19 05:00:00+00:00,2022-01-03 06:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
117,1631,Jensen-Brown,Fundamental disintermediate matrix,9100,9100,failed,77,US,USD,2021-04-01 05:00:00+00:00,2021-04-11 05:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
2747,4073,Smith Group,Right-sized secondary challenge,106800,106800,failed,752,DK,DKK,2021-08-27 05:00:00+00:00,2021-12-19 06:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
1244,4568,Murphy-Farrell,Implemented exuding software,9100,9100,failed,131,US,USD,2021-01-23 06:00:00+00:00,2021-04-17 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
564,1830,Everett-Wolfe,Total optimizing software,10000,10000,failed,87,US,USD,2020-12-09 06:00:00+00:00,2021-06-14 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3129,2623,Young PLC,Optional maximized attitude,79400,79400,failed,1063,US,USD,2020-05-20 05:00:00+00:00,2021-02-06 06:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
800,4327,Park-Goodman,Customer-focused impactful extranet,5100,5100,successful,272,US,USD,2020-10-29 05:00:00+00:00,2021-03-25 05:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
1255,3713,"York, Barr and Grant",Cloned bottom-line success,3100,3100,canceled,25,US,USD,2020-12-21 06:00:00+00:00,2021-02-24 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability,6900,6900,successful,419,US,USD,2021-01-25 06:00:00+00:00,2021-04-18 05:00:00+00:00,False,False,journalism/audio,journalism,audio,subcat24
578,5141,Brown and Sons,Programmable leadingedge budgetary management,27500,27500,failed,76,US,USD,2021-06-08 05:00:00+00:00,2022-01-03 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
418,3522,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800,48800,successful,1621,IT,EUR,2020-12-21 06:00:00+00:00,2021-12-15 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
255,1334,Robinson Group,Re-contextualized homogeneous flexibility,16200,16200,successful,1101,US,USD,2020-07-03 05:00:00+00:00,2021-05-18 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
1918,4721,Robinson-Kelly,Monitored bi-directional standardization,97600,97600,successful,1073,US,USD,2020-08-29 05:00:00+00:00,2021-06-14 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2837,3768,Kelly-Colon,Stand-alone grid-enabled leverage,197900,197900,failed,4428,AU,AUD,2021-09-18 05:00:00+00:00,2021-11-30 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
842,1639,"Turner, Scott and Gentry",Assimilated regional groupware,5600,5600,failed,58,IT,EUR,2021-03-31 05:00:00+00:00,2021-12-04 06:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,170700,170700,canceled,1218,US,USD,2021-05-14 05:00:00+00:00,2021-08-08 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
602,2153,Giles-Smith,Right-sized web-enabled intranet,9700,9700,successful,331,US,USD,2022-02-01 06:00:00+00:00,2022-02-16 06:00:00+00:00,False,False,journalism/audio,journalism,audio,subcat24
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300,62300,successful,1170,US,USD,2021-03-10 06:00:00+00:00,2022-01-12 06:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
2071,5124,Murphy-Fox,Organic system-worthy orchestration,5300,5300,failed,111,US,USD,2021-06-08 05:00:00+00:00,2021-12-27 06:00:00+00:00,False,False,publishing/fiction,publishing,fiction,subcat14
2773,2097,Rodriguez-Patterson,Inverse static standardization,99500,99500,canceled,215,US,USD,2021-02-27 06:00:00+00:00,2021-11-23 06:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
1814,4796,Davis Ltd,Synchronized motivating solution,1400,1400,successful,363,US,USD,2020-10-11 05:00:00+00:00,2021-04-05 05:00:00+00:00,False,True,food/food trucks,food,food trucks,subcat1
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,145600,145600,failed,2955,US,USD,2020-02-14 06:00:00+00:00,2021-04-06 05:00:00+00:00,False,True,games/mobile games,games,mobile games,subcat21
426,1495,Kelly PLC,Decentralized context-sensitive superstructure,184100,184100,failed,1657,US,USD,2021-03-11 06:00:00+00:00,2021-07-05 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2206,2462,Nguyen and Sons,Compatible 5thgeneration concept,5400,5400,successful,103,US,USD,2020-09-13 05:00:00+00:00,2021-02-12 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2032,2280,Jones PLC,Virtual systemic intranet,2300,2300,successful,147,US,USD,2021-01-30 06:00:00+00:00,2021-04-09 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
397,1877,Gilmore LLC,Optimized systemic algorithm,1400,1400,successful,110,CA,CAD,2020-12-09 06:00:00+00:00,2021-07-17 05:00:00+00:00,False,False,publishing/nonfiction,publishing,nonfiction,subcat10
865,6108,Lee-Cobb,Customizable homogeneous firmware,140000,140000,failed,926,CA,CAD,2021-04-14 05:00:00+00:00,2022-01-07 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3027,4427,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500,7500,successful,134,US,USD,2020-11-01 05:00:00+00:00,2021-10-22 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
31,2881,"Martin, Gates and Holt",Distributed holistic neural-net,1500,1500,successful,269,US,USD,2021-01-11 06:00:00+00:00,2021-04-21 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring,2900,2900,successful,175,US,USD,2021-01-18 06:00:00+00:00,2021-08-14 05:00:00+00:00,False,True,film & video/television,film & video,television,subcat20
497,5156,Nguyen Inc,Seamless directional capacity,7300,7300,successful,69,US,USD,2020-09-11 05:00:00+00:00,2021-06-19 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
2084,4750,Walsh-Watts,Polarized actuating implementation,3600,3600,successful,190,US,USD,2021-10-05 05:00:00+00:00,2021-11-24 06:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
337,4852,"Ray, Li and Li",Front-line disintermediate hub,5000,5000,successful,237,US,USD,2021-02-04 06:00:00+00:00,2021-08-14 05:00:00+00:00,True,True,film & video/documentary,film & video,documentary,subcat5
3182,5734,Murray Ltd,Decentralized 4thgeneration challenge,6000,6000,failed,77,GB,GBP,2020-11-19 06:00:00+00:00,2021-10-20 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
1494,3801,Bradford-Silva,Reverse-engineered composite hierarchy,180400,180400,failed,1748,US,USD,2020-10-09 05:00:00+00:00,2021-06-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2570,4474,Mora-Bradley,Programmable tangible ability,9100,9100,failed,79,US,USD,2021-01-09 06:00:00+00:00,2021-08-01 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2205,1992,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200,9200,successful,196,IT,EUR,2021-04-10 05:00:00+00:00,2021-04-20 05:00:00+00:00,True,False,music/rock,music,rock,subcat2
314,5796,"Lopez, Reid and Johnson",Total real-time hardware,164100,164100,failed,889,US,USD,2021-03-22 05:00:00+00:00,2021-09-20 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
1659,1373,Fox-Williams,Profound system-worthy functionalities,128900,128900,successful,7295,US,USD,2021-12-15 06:00:00+00:00,2022-01-13 06:00:00+00:00,False,False,music/electric music,music,electric music,subcat6
1656,1879,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100,42100,successful,2893,CA,CAD,2020-07-15 05:00:00+00:00,2021-03-11 06:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
514,3072,King Inc,Ergonomic dedicated focus group,7400,7400,failed,56,US,USD,2020-12-23 06:00:00+00:00,2021-09-26 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
649,4561,"Cole, Petty and Cameron",Realigned zero administration paradigm,100,100,failed,1,US,USD,2020-08-12 05:00:00+00:00,2021-04-17 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
1769,5201,Mcclain LLC,Open-source multi-tasking methodology,52000,52000,successful,820,US,USD,2021-01-17 06:00:00+00:00,2021-09-09 05:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
33,5871,Sims-Gross,Object-based attitude-oriented analyzer,8700,8700,failed,83,US,USD,2021-03-05 06:00:00+00:00,2021-03-27 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
195,3041,Perez Group,Cross-platform tertiary hub,63400,63400,successful,2038,US,USD,2021-05-01 05:00:00+00:00,2021-11-03 05:00:00+00:00,True,True,publishing/translations,publishing,translations,subcat19
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700,8700,successful,116,US,USD,2020-09-05 05:00:00+00:00,2021-04-25 05:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
2093,3999,Ford LLC,Centralized tangible success,169700,169700,failed,2025,GB,GBP,2021-08-01 05:00:00+00:00,2021-10-05 05:00:00+00:00,False,False,publishing/nonfiction,publishing,nonfiction,subcat10
1338,4849,Moreno Ltd,Customer-focused multimedia methodology,108400,108400,successful,1345,AU,AUD,2021-04-14 05:00:00+00:00,2021-05-30 05:00:00+00:00,False,True,technology/web,technology,web,subcat3
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300,7300,successful,168,US,USD,2021-03-19 05:00:00+00:00,2021-05-17 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
1651,5946,Ortega LLC,Secured bifurcated intranet,1700,1700,successful,137,CH,CHF,2021-04-12 05:00:00+00:00,2021-09-07 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
452,4508,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800,9800,successful,186,IT,EUR,2022-01-15 06:00:00+00:00,2022-01-20 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1808,5096,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300,4300,successful,125,US,USD,2021-04-14 05:00:00+00:00,2021-10-08 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2288,5443,Anderson LLC,Customizable full-range artificial intelligence,6200,6200,failed,14,IT,EUR,2020-05-20 05:00:00+00:00,2021-06-23 05:00:00+00:00,True,True,theater/plays,theater,plays,subcat4
1855,2165,Garza-Bryant,Programmable leadingedge contingency,800,800,successful,202,US,USD,2021-07-16 05:00:00+00:00,2021-11-19 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3035,2125,Mays LLC,Multi-layered global groupware,6900,6900,successful,103,US,USD,2020-03-14 05:00:00+00:00,2021-01-31 06:00:00+00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts,subcat16
